#geom;width;cost;start_time;end_time;iteration
LINESTRINGZ(-44.8483 52.8708 -0.00201087, -41.6361 47.7809 0.00310532);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-41.6361 47.7809 0.00310532, -43.9766 52.3981 -0.00598456);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-43.9766 52.3981 -0.00598456, -46.6394 58.9426 0.0190886);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-46.6394 58.9426 0.0190886, -45.0258 60.0573 0.0381201);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-45.0258 60.0573 0.0381201, -50.0623 61.0249 -0.018196);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(32.3986 -73.003 -0.274741, 34.132 -67.7436 0.0228164);9;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(34.132 -67.7436 0.0228164, 35.2529 -68.8749 -0.0273156);9;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(6.98918 -28.8818 0.00996244, -26.0223 48.2127 -0.035051);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(35.2529 -68.8749 -0.0273156, 28.5907 -40.2092 -0.224799);9;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-26.0223 48.2127 -0.035051, 133.874 -222.826 -0.110615);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(28.5907 -40.2092 -0.224799, 32.906 -64.9248 0.0344631);9;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(133.874 -222.826 -0.110615, 31.8601 -52.9582 1.30089E-08);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(32.906 -64.9248 0.0344631, 6.98918 -28.8818 0.00996244);9;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(31.8601 -52.9582 1.30089E-08, 32.5225 -46.4533 -6.96388E-08);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(32.5225 -46.4533 -6.96388E-08, 31.9743 -38.6955 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-29.1206 59.5556 0, -29.6194 57.9992 -0.00171082);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-29.6194 57.9992 -0.00171082, -30.5181 53.3072 -0.00950929);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-30.5181 53.3072 -0.00950929, -31.6214 51.632 -0.0049013);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-31.6214 51.632 -0.0049013, -35.2847 45.9214 0.00260622);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-35.2847 45.9214 0.00260622, -35.3149 45.1372 0.0125252);4;10;2014-08-30 00:00:49;2014-08-30 00:00:50;49
LINESTRINGZ(-35.3149 45.1379 0.0070687, -44.8483 52.8708 -0.00223048);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(6.98925 -28.8817 0.00336875, 21.9903 -53.6109 -0.0032309);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(21.9903 -53.6109 -0.0032309, 19.954 -50.2608 -0.0138178);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(19.954 -50.2608 -0.0138178, 16.2979 -45.5016 -0.331823);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(16.2979 -45.5016 -0.331823, 19.2624 -41.7776 0.224134);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(19.2624 -41.7776 0.224134, 14.1611 -40.6516 0.01432);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(14.1611 -40.6516 0.01432, 15.5131 -40.7153 -0.0212957);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(15.5131 -40.7153 -0.0212957, 7.78012 -28.6648 0.0223);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(7.78012 -28.6648 0.0223, 8.77201 -30.0016 0.0156909);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(8.77201 -30.0016 0.0156909, 5.6087 -25.0785 -0.00407798);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(5.6087 -25.0785 -0.00407798, 3.73339 -22.0536 -0.039891);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(3.73339 -22.0536 -0.039891, 1.53307 -18.5652 0.00154699);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(1.53307 -18.5652 0.00154699, -0.578262 -15.2005 0.0345893);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-0.578262 -15.2005 0.0345893, -2.71316 -11.804 -0.0323655);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-2.71316 -11.804 -0.0323655, -4.84172 -8.4158 0.0143688);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-4.84172 -8.4158 0.0143688, -6.9721 -5.02528 -0.00798417);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-6.9721 -5.02528 -0.00798417, -9.10149 -1.636 0.0200884);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-9.10149 -1.636 0.0200884, -11.233 1.75603 -0.061456);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-11.233 1.75603 -0.061456, -13.357 5.13802 0.0261919);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-13.357 5.13802 0.0261919, -15.5091 8.55867 -0.0351962);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-15.5091 8.55867 -0.0351962, -17.5567 11.8318 0.104892);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-17.5567 11.8318 0.104892, -20.0045 15.6856 0.0595316);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-20.0045 15.6856 0.0595316, -21.0275 17.4167 0.251658);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-21.0275 17.4167 0.251658, -27.3518 27.2282 -0.0321399);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-27.3518 27.2282 -0.0321399, -23.7189 22.2592 -0.115286);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-23.7189 22.2592 -0.115286, -28.2791 28.7747 -0.0759871);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-28.2791 28.7747 -0.0759871, -30.0747 31.1431 0.0308914);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-30.0747 31.1431 0.0308914, -31.2926 33.8686 0.0910499);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-31.2926 33.8686 0.0910499, -36.3155 41.593 -0.103189);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-36.3155 41.593 -0.103189, -37.3618 40.9896 0.0788759);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-37.3618 40.9896 0.0788759, -44.8483 52.8708 -0.00223048);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-44.8483 52.8708 -0.00223048, -41.6361 47.7808 0.00333607);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-41.6361 47.7808 0.00333607, -43.9766 52.3983 0.00654797);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-43.9766 52.3983 0.00654797, -46.6393 58.9425 0.019049);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-46.6393 58.9425 0.019049, -45.0259 60.0573 0.0391084);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-45.0259 60.0573 0.0391084, -50.0623 61.0249 -0.018349);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(32.3988 -73.0035 -0.288169, 34.132 -67.7435 0.0232651);9;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(34.132 -67.7435 0.0232651, 35.2528 -68.875 -0.0278536);9;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(6.98925 -28.8817 0.00336875, -26.0225 48.2122 -0.0373733);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(35.2528 -68.875 -0.0278536, 28.5901 -40.212 -0.237754);9;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-26.0225 48.2122 -0.0373733, 133.874 -222.827 -0.116208);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(28.5901 -40.212 -0.237754, 32.9058 -64.925 0.0362557);9;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(133.874 -222.827 -0.116208, 31.86 -52.9576 -1.37333E-07);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(32.9058 -64.925 0.0362557, 6.98925 -28.8817 0.00336875);9;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(31.86 -52.9576 -1.37333E-07, 32.5225 -46.4534 7.35041E-07);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(32.5225 -46.4534 7.35041E-07, 31.9743 -38.6955 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-29.1206 59.5556 0, -29.6194 57.9992 -0.00207461);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-29.6194 57.9992 -0.00207461, -30.5181 53.3073 -0.0101009);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-30.5181 53.3073 -0.0101009, -31.6214 51.632 -0.00513045);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-31.6214 51.632 -0.00513045, -35.2846 45.9213 0.0107559);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-35.2846 45.9213 0.0107559, -35.3149 45.1379 0.0070687);4;10;2014-08-30 00:00:50;2014-08-30 00:00:51;50
LINESTRINGZ(-35.315 45.1397 0.0279279, -44.8483 52.8708 -0.00279624);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(6.98944 -28.8813 -0.0203823, 21.9903 -53.6109 -0.00370256);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(21.9903 -53.6109 -0.00370256, 19.9541 -50.2607 -0.0160928);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(19.9541 -50.2607 -0.0160928, 16.2981 -45.5016 -0.332361);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(16.2981 -45.5016 -0.332361, 19.2621 -41.7774 0.224462);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(19.2621 -41.7774 0.224462, 14.161 -40.6516 0.0145694);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(14.161 -40.6516 0.0145694, 15.5133 -40.7151 -0.0216668);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(15.5133 -40.7151 -0.0216668, 7.7802 -28.6647 0.00498681);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(7.7802 -28.6647 0.00498681, 8.77196 -30.0016 -0.090834);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(8.77196 -30.0016 -0.090834, 5.60867 -25.0785 0.119004);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(5.60867 -25.0785 0.119004, 3.73341 -22.0536 0.0234614);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(3.73341 -22.0536 0.0234614, 1.53307 -18.5652 0.00298582);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(1.53307 -18.5652 0.00298582, -0.578256 -15.2005 -0.0322959);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-0.578256 -15.2005 -0.0322959, -2.71316 -11.804 0.0338533);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-2.71316 -11.804 0.0338533, -4.84171 -8.41579 -0.0572696);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-4.84171 -8.41579 -0.0572696, -6.97209 -5.02528 -0.0352808);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-6.97209 -5.02528 -0.0352808, -9.10149 -1.63599 0.000252314);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-9.10149 -1.63599 0.000252314, -11.233 1.75604 -0.0214152);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-11.233 1.75604 -0.0214152, -13.357 5.13803 0.0134517);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-13.357 5.13803 0.0134517, -15.5091 8.55867 -0.0271337);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-15.5091 8.55867 -0.0271337, -17.5567 11.8318 0.081434);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-17.5567 11.8318 0.081434, -20.0046 15.6855 0.0566292);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-20.0046 15.6855 0.0566292, -21.0274 17.4168 0.246736);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-21.0274 17.4168 0.246736, -27.3518 27.2282 -0.0431943);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-27.3518 27.2282 -0.0431943, -23.719 22.2591 -0.0904683);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-23.719 22.2591 -0.0904683, -28.2791 28.7747 -0.0496791);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-28.2791 28.7747 -0.0496791, -30.0748 31.1429 0.0296982);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-30.0748 31.1429 0.0296982, -31.2926 33.8686 0.080402);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-31.2926 33.8686 0.080402, -36.3155 41.593 -0.103336);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-36.3155 41.593 -0.103336, -37.3618 40.9897 0.0790521);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-37.3618 40.9897 0.0790521, -44.8483 52.8708 -0.00279624);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-44.8483 52.8708 -0.00279624, -41.6361 47.7808 0.000697158);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-41.6361 47.7808 0.000697158, -43.9765 52.3985 -0.133215);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-43.9765 52.3985 -0.133215, -46.6391 58.9424 0.0190249);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-46.6391 58.9424 0.0190249, -45.026 60.0574 0.0415637);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-45.026 60.0574 0.0415637, -50.0623 61.0249 -0.018749);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(32.3993 -73.0048 -0.321311, 34.1321 -67.7434 0.0244159);9;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(34.1321 -67.7434 0.0244159, 35.2527 -68.8751 -0.0292333);9;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(6.98944 -28.8813 -0.0203823, -26.0232 48.2108 -0.0440993);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(35.2527 -68.8751 -0.0292333, 28.5887 -40.2194 -0.269798);9;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-26.0232 48.2108 -0.0440993, 133.873 -222.829 -0.130051);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(28.5887 -40.2194 -0.269798, 32.9052 -64.9255 0.0411075);9;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(133.873 -222.829 -0.130051, 31.8598 -52.9561 4.01117E-06);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(32.9052 -64.9255 0.0411075, 6.98944 -28.8813 -0.0203823);9;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(31.8598 -52.9561 4.01117E-06, 32.5225 -46.4537 -2.14672E-05);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(32.5225 -46.4537 -2.14672E-05, 31.9743 -38.6955 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(31.9743 -38.6955 0, 32.3808 -34.7162 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(32.3808 -34.7162 0, 32.7872 -30.7369 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(32.7872 -30.7369 0, 33.1937 -26.7576 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(33.1937 -26.7576 0, 33.6002 -22.7783 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(33.6002 -22.7783 0, 34.0067 -18.799 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(34.0067 -18.799 0, 34.4132 -14.8198 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(34.4132 -14.8198 0, 34.8196 -10.8405 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(34.8196 -10.8405 0, 35.2261 -6.86117 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-28.6397 71.546 0, -28.8 67.5492 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-28.8 67.5492 0, -28.9603 63.5524 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-28.9603 63.5524 0, -29.1206 59.5556 0);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-29.1206 59.5556 0, -29.6195 57.9993 -0.00309241);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-29.6195 57.9993 -0.00309241, -30.5181 53.3073 -0.0115558);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-30.5181 53.3073 -0.0115558, -31.6214 51.632 -0.00661793);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-31.6214 51.632 -0.00661793, -35.2845 45.921 -0.00570133);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-35.2845 45.921 -0.00570133, -35.315 45.1397 0.0279279);4;10;2014-08-30 00:00:51;2014-08-30 00:00:52;51
LINESTRINGZ(-35.315 45.1408 0.0243947, -44.8483 52.8708 -0.00319185);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(6.98955 -28.881 0.00350227, 21.9903 -53.6109 -0.0035678);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(21.9903 -53.6109 -0.0035678, 19.9542 -50.2606 -0.0174923);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(19.9542 -50.2606 -0.0174923, 16.2982 -45.5017 -0.332696);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(16.2982 -45.5017 -0.332696, 19.2619 -41.7772 0.224667);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(19.2619 -41.7772 0.224667, 14.161 -40.6517 0.0147244);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(14.161 -40.6517 0.0147244, 15.5133 -40.715 -0.0218966);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(15.5133 -40.715 -0.0218966, 7.78026 -28.6646 0.000775921);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(7.78026 -28.6646 0.000775921, 8.77194 -30.0017 -0.0880787);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(8.77194 -30.0017 -0.0880787, 5.60865 -25.0785 0.106983);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(5.60865 -25.0785 0.106983, 3.73342 -22.0535 -0.0111611);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(3.73342 -22.0535 -0.0111611, 1.53307 -18.5652 -0.00987784);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(1.53307 -18.5652 -0.00987784, -0.578252 -15.2005 0.0109677);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-0.578252 -15.2005 0.0109677, -2.71315 -11.804 0.00948031);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-2.71315 -11.804 0.00948031, -4.84171 -8.41579 -0.0311385);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-4.84171 -8.41579 -0.0311385, -6.97209 -5.02527 0.00376222);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-6.97209 -5.02527 0.00376222, -9.10148 -1.63598 0.159927);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-9.10148 -1.63598 0.159927, -11.233 1.75604 0.0495773);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-11.233 1.75604 0.0495773, -13.357 5.13803 -0.00610244);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-13.357 5.13803 -0.00610244, -15.5091 8.55867 -0.0172374);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-15.5091 8.55867 -0.0172374, -17.5567 11.8318 0.0628253);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-17.5567 11.8318 0.0628253, -20.0046 15.6854 0.0551477);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-20.0046 15.6854 0.0551477, -21.0274 17.4169 0.243624);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-21.0274 17.4169 0.243624, -27.3518 27.2282 -0.0513731);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-27.3518 27.2282 -0.0513731, -23.7191 22.259 -0.0715438);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-23.7191 22.259 -0.0715438, -28.279 28.7748 -0.0262353);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-28.279 28.7748 -0.0262353, -30.0749 31.1428 0.0273825);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-30.0749 31.1428 0.0273825, -31.2926 33.8686 0.0730102);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-31.2926 33.8686 0.0730102, -36.3155 41.5929 -0.103427);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-36.3155 41.5929 -0.103427, -37.3618 40.9897 0.0791619);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
LINESTRINGZ(-37.3618 40.9897 0.0791619, -44.8483 52.8708 -0.00319185);4;10;2014-08-30 00:00:52;2014-08-30 00:00:53;52
